NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	Details ...	86	-0.6331915	-1.9273857	0.0	0.001374093	0.033	4639	tags=62%, list=27%, signal=84%	
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	Details ...	63	-0.65959823	-1.9137617	0.0	0.0017427797	0.045	3343	tags=62%, list=19%, signal=76%	
FATTY ACID OXIDATION%GOBP%GO:0019395	FATTY ACID OXIDATION%GOBP%GO:0019395	Details ...	62	-0.6513364	-1.9037411	0.0	0.002109859	0.058	3080	tags=45%, list=18%, signal=55%	
METHYLMALONIC ACIDURIA DUE TO COBALAMIN-RELATED DISORDERS%PATHWHIZ%PW000208	METHYLMALONIC ACIDURIA DUE TO COBALAMIN-RELATED DISORDERS%PATHWHIZ%PW000208	Details ...	16	-0.8455407	-1.9021502	0.0	0.0021038798	0.061	1400	tags=56%, list=8%, signal=61%	
MALONIC ACIDURIA%SMPDB%SMP0000198	MALONIC ACIDURIA%SMPDB%SMP0000198		16	-0.8455407	-1.8998741	0.0	0.0021948481	0.066	1400	tags=56%, list=8%, signal=61%	
COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 83%6799198	COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 83%6799198		50	-0.6739481	-1.8992194	0.0	0.0021255296	0.067	3343	tags=58%, list=19%, signal=72%	
3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521	3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521		27	-0.74692464	-1.8974096	0.0	0.002150093	0.071	1762	tags=56%, list=10%, signal=62%	
3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY%PATHWHIZ%PW000063	3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY%PATHWHIZ%PW000063		27	-0.74692464	-1.8925447	0.0	0.002282589	0.078	1762	tags=56%, list=10%, signal=62%	
MALONYL-COA DECARBOXYLASE DEFICIENCY%PATHWHIZ%PW000478	MALONYL-COA DECARBOXYLASE DEFICIENCY%PATHWHIZ%PW000478		16	-0.8455407	-1.8909566	0.0	0.0023245409	0.083	1400	tags=56%, list=8%, signal=61%	
ISOVALERIC ACIDURIA%PATHWHIZ%PW000091	ISOVALERIC ACIDURIA%PATHWHIZ%PW000091		27	-0.74692464	-1.890172	0.0	0.0022351355	0.083	1762	tags=56%, list=10%, signal=62%	
BETA-KETOTHIOLASE DEFICIENCY%SMPDB%SMP0000173	BETA-KETOTHIOLASE DEFICIENCY%SMPDB%SMP0000173		27	-0.74692464	-1.8873911	0.0	0.0023255295	0.09	1762	tags=56%, list=10%, signal=62%	
METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000384	METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000384		27	-0.74692464	-1.8862307	0.0	0.0023859374	0.096	1762	tags=56%, list=10%, signal=62%	
3-HYDROXYISOBUTYRIC ACIDURIA%PATHWHIZ%PW000498	3-HYDROXYISOBUTYRIC ACIDURIA%PATHWHIZ%PW000498		27	-0.74692464	-1.8824688	0.0	0.002719684	0.114	1762	tags=56%, list=10%, signal=62%	
MAPLE SYRUP URINE DISEASE%PATHWHIZ%PW000064	MAPLE SYRUP URINE DISEASE%PATHWHIZ%PW000064		27	-0.74692464	-1.8824576	0.0	0.002629028	0.114	1762	tags=56%, list=10%, signal=62%	
PROPIONIC ACIDEMIA%PATHWHIZ%PW000062	PROPIONIC ACIDEMIA%PATHWHIZ%PW000062		27	-0.74692464	-1.8819232	0.0	0.0026084275	0.117	1762	tags=56%, list=10%, signal=62%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145		65	-0.64040166	-1.8794454	0.0	0.0027142484	0.126	3343	tags=60%, list=19%, signal=74%	
PROPANOATE METABOLISM%SMPDB%SMP0000016	PROPANOATE METABOLISM%SMPDB%SMP0000016		16	-0.8455407	-1.8773015	0.0	0.0027125585	0.129	1400	tags=56%, list=8%, signal=61%	
3-METHYLGLUTACONIC ACIDURIA TYPE IV%SMPDB%SMP0000141	3-METHYLGLUTACONIC ACIDURIA TYPE IV%SMPDB%SMP0000141		27	-0.74692464	-1.873974	0.0	0.0027493355	0.133	1762	tags=56%, list=10%, signal=62%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		65	-0.64040166	-1.8737576	0.0	0.002670783	0.133	3343	tags=60%, list=19%, signal=74%	
ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220510%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220510%WP111%HOMO SAPIENS		73	-0.63251454	-1.8730482	0.0	0.002652234	0.135	4944	tags=73%, list=29%, signal=101%	
3-METHYLGLUTACONIC ACIDURIA TYPE III%SMPDB%SMP0000140	3-METHYLGLUTACONIC ACIDURIA TYPE III%SMPDB%SMP0000140		27	-0.74692464	-1.8729923	0.0	0.002580552	0.135	1762	tags=56%, list=10%, signal=62%	
3-METHYLCROTONYL-COA CARBOXYLASE DEFICIENCY TYPE I%SMPDB%SMP0000237	3-METHYLCROTONYL-COA CARBOXYLASE DEFICIENCY TYPE I%SMPDB%SMP0000237		27	-0.74692464	-1.8638643	0.0	0.0032863193	0.17	1762	tags=56%, list=10%, signal=62%	
METHYLMALONIC ACIDURIA%SMPDB%SMP0000200	METHYLMALONIC ACIDURIA%SMPDB%SMP0000200		27	-0.74692464	-1.8618789	0.0	0.003339228	0.177	1762	tags=56%, list=10%, signal=62%	
2-METHYL-3-HYDROXYBUTYRYL-COA DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000061	2-METHYL-3-HYDROXYBUTYRYL-COA DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000061		27	-0.74692464	-1.8599511	0.0	0.0034726912	0.186	1762	tags=56%, list=10%, signal=62%	
VALINE, LEUCINE, AND ISOLEUCINE DEGRADATION%PATHWHIZ%PW000051	VALINE, LEUCINE, AND ISOLEUCINE DEGRADATION%PATHWHIZ%PW000051		27	-0.74692464	-1.8597839	0.0	0.0034041281	0.186	1762	tags=56%, list=10%, signal=62%	
ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500	ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500		27	-0.74692464	-1.8493433	0.0	0.0044196676	0.244	1762	tags=56%, list=10%, signal=62%	
MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053	MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053		134	-0.5742868	-1.8458159	0.0	0.004518853	0.254	5264	tags=57%, list=30%, signal=82%	
ISOBUTYRYL-COA DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000523	ISOBUTYRYL-COA DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000523		27	-0.74692464	-1.8437792	0.0	0.0046135727	0.263	1762	tags=56%, list=10%, signal=62%	
3-METHYLGLUTACONIC ACIDURIA TYPE I%SMPDB%SMP0000139	3-METHYLGLUTACONIC ACIDURIA TYPE I%SMPDB%SMP0000139		27	-0.74692464	-1.8386236	0.0	0.0050021694	0.285	1762	tags=56%, list=10%, signal=62%	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120		34	-0.70582193	-1.8373773	0.0	0.0050090365	0.29	3343	tags=68%, list=19%, signal=84%	
NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257	NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257		53	-0.6386365	-1.8194728	0.0	0.007191732	0.391	4639	tags=64%, list=27%, signal=87%	
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201		70	-0.610866	-1.8121215	0.0	0.008462075	0.45	3743	tags=60%, list=22%, signal=76%	
CRISTAE FORMATION%REACTOME DATABASE ID RELEASE 83%8949613	CRISTAE FORMATION%REACTOME DATABASE ID RELEASE 83%8949613		29	-0.71146744	-1.8089929	0.0	0.009065663	0.478	4088	tags=83%, list=24%, signal=108%	
CELLULAR DETOXIFICATION%GOBP%GO:1990748	CELLULAR DETOXIFICATION%GOBP%GO:1990748		30	-0.6980536	-1.7970945	0.0	0.010927296	0.552	2056	tags=37%, list=12%, signal=42%	
CELLULAR RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0097237	CELLULAR RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0097237		33	-0.6963528	-1.7965268	0.0	0.010870235	0.553	2060	tags=36%, list=12%, signal=41%	
ATP METABOLIC PROCESS%GOBP%GO:0046034	ATP METABOLIC PROCESS%GOBP%GO:0046034		113	-0.56266415	-1.7946748	0.0	0.011201512	0.574	3743	tags=49%, list=22%, signal=62%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981		53	-0.6386365	-1.7914374	0.0	0.01170721	0.608	4639	tags=64%, list=27%, signal=87%	
ACETAMINOPHEN METABOLISM PATHWAY%PATHWHIZ%PW000616	ACETAMINOPHEN METABOLISM PATHWAY%PATHWHIZ%PW000616		19	-0.7725824	-1.7876232	0.0	0.01235478	0.639	2504	tags=58%, list=14%, signal=68%	
ACETYL-COA METABOLIC PROCESS%GOBP%GO:0006084	ACETYL-COA METABOLIC PROCESS%GOBP%GO:0006084		23	-0.73234576	-1.7852304	0.0	0.012725152	0.657	2212	tags=57%, list=13%, signal=65%	
IRINOTECAN ACTION PATHWAY%PATHWHIZ%PW000238	IRINOTECAN ACTION PATHWAY%PATHWHIZ%PW000238		17	-0.784582	-1.7839388	0.001618123	0.012819594	0.667	2121	tags=53%, list=12%, signal=60%	
TRNA METABOLIC PROCESS%GOBP%GO:0006399	TRNA METABOLIC PROCESS%GOBP%GO:0006399		155	-0.5404337	-1.7838377	0.0	0.012618001	0.667	4908	tags=46%, list=28%, signal=63%	
MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20220510%WP4324%HOMO SAPIENS	MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20220510%WP4324%HOMO SAPIENS		44	-0.6520723	-1.7810493	0.0	0.01319511	0.691	4639	tags=68%, list=27%, signal=93%	
TRICARBOXYLIC ACID CYCLE%GOBP%GO:0006099	TRICARBOXYLIC ACID CYCLE%GOBP%GO:0006099		24	-0.7211769	-1.780737	0.0	0.013061545	0.696	3643	tags=71%, list=21%, signal=90%	
MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS%GOBP%GO:0051457	MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS%GOBP%GO:0051457		19	-0.7659	-1.7807174	0.0	0.012843853	0.696	2226	tags=37%, list=13%, signal=42%	
TRNA PROCESSING%GOBP%GO:0008033	TRNA PROCESSING%GOBP%GO:0008033		115	-0.55878335	-1.7794343	0.0	0.012928448	0.704	4711	tags=46%, list=27%, signal=63%	
BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081	BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081		24	-0.7182112	-1.7714226	0.0015974441	0.014982091	0.769	3371	tags=71%, list=19%, signal=88%	
HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM		102	-0.5745302	-1.7689406	0.0	0.01537996	0.785	3674	tags=43%, list=21%, signal=54%	
MITOCHONDRIAL BIOGENESIS%REACTOME%R-HSA-1592230.2	MITOCHONDRIAL BIOGENESIS%REACTOME%R-HSA-1592230.2		88	-0.57791144	-1.7623426	0.0	0.01721604	0.821	4362	tags=52%, list=25%, signal=69%	
IRINOTECAN METABOLISM PATHWAY%SMPDB%SMP0000600	IRINOTECAN METABOLISM PATHWAY%SMPDB%SMP0000600		17	-0.784582	-1.7622304	0.0016	0.017023198	0.823	2121	tags=53%, list=12%, signal=60%	
BRANCHED-CHAIN AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009083	BRANCHED-CHAIN AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009083		17	-0.7813354	-1.7614914	0.0030257185	0.01705843	0.833	3371	tags=76%, list=19%, signal=95%	
LEUCINE, ISOLEUCINE AND VALINE METABOLISM%WIKIPATHWAYS_20220510%WP4686%HOMO SAPIENS	LEUCINE, ISOLEUCINE AND VALINE METABOLISM%WIKIPATHWAYS_20220510%WP4686%HOMO SAPIENS		16	-0.7779548	-1.7581154	0.0	0.017969046	0.848	1400	tags=63%, list=8%, signal=68%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		80	-0.58507895	-1.7507409	0.0	0.020640736	0.885	3743	tags=56%, list=22%, signal=71%	
MONOCARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0072329	MONOCARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0072329		87	-0.57211107	-1.7480611	0.0	0.021434365	0.897	3080	tags=41%, list=18%, signal=50%	
OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20220510%WP623%HOMO SAPIENS	OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20220510%WP623%HOMO SAPIENS		38	-0.6536205	-1.7479154	0.0	0.021175666	0.897	4944	tags=74%, list=29%, signal=103%	
INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0065002	INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0065002		47	-0.6214355	-1.7418187	0.0	0.023594854	0.927	2927	tags=36%, list=17%, signal=43%	
CELL FATE SPECIFICATION%GOBP%GO:0001708	CELL FATE SPECIFICATION%GOBP%GO:0001708		25	-0.70474786	-1.7413896	0.0015649452	0.023462038	0.927	1747	tags=28%, list=10%, signal=31%	
PROLINEMIA TYPE II%PATHWHIZ%PW000087	PROLINEMIA TYPE II%PATHWHIZ%PW000087		18	-0.7506344	-1.7386606	0.0061633284	0.024394346	0.937	2290	tags=44%, list=13%, signal=51%	
LIPID OXIDATION%GOBP%GO:0034440	LIPID OXIDATION%GOBP%GO:0034440		66	-0.59391284	-1.7376832	0.0	0.024489075	0.939	3080	tags=44%, list=18%, signal=53%	
ORNITHINE AMINOTRANSFERASE DEFICIENCY (OAT DEFICIENCY)%SMPDB%SMP0000363	ORNITHINE AMINOTRANSFERASE DEFICIENCY (OAT DEFICIENCY)%SMPDB%SMP0000363		18	-0.7506344	-1.7373571	0.0015408321	0.024260163	0.941	2290	tags=44%, list=13%, signal=51%	
TRNA MODIFICATION%GOBP%GO:0006400	TRNA MODIFICATION%GOBP%GO:0006400		86	-0.5631665	-1.7366722	0.0	0.024318805	0.943	4908	tags=51%, list=28%, signal=71%	
HYPERPROLINEMIA TYPE I%SMPDB%SMP0000361	HYPERPROLINEMIA TYPE I%SMPDB%SMP0000361		18	-0.7506344	-1.7354196	0.0015128592	0.024557179	0.947	2290	tags=44%, list=13%, signal=51%	
MITOCHONDRIAL TRANSLATION%REACTOME%R-HSA-5368287.1	MITOCHONDRIAL TRANSLATION%REACTOME%R-HSA-5368287.1		91	-0.5581513	-1.7315419	0.0	0.025902444	0.958	5264	tags=58%, list=30%, signal=83%	
GLYOXYLATE METABOLISM AND GLYCINE DEGRADATION%REACTOME DATABASE ID RELEASE 83%389661	GLYOXYLATE METABOLISM AND GLYCINE DEGRADATION%REACTOME DATABASE ID RELEASE 83%389661		23	-0.71471804	-1.730909	0.001529052	0.02590375	0.959	3035	tags=57%, list=17%, signal=68%	
L-ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY%PATHWHIZ%PW000483	L-ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY%PATHWHIZ%PW000483		18	-0.7506344	-1.7289352	0.0	0.026440572	0.965	2290	tags=44%, list=13%, signal=51%	
INTRACILIARY TRANSPORT%GOBP%GO:0042073	INTRACILIARY TRANSPORT%GOBP%GO:0042073		40	-0.6382777	-1.7270503	0.0014513788	0.026929712	0.967	3656	tags=52%, list=21%, signal=66%	
ARGININE: GLYCINE AMIDINOTRANSFERASE DEFICIENCY (AGAT DEFICIENCY)%PATHWHIZ%PW000084	ARGININE: GLYCINE AMIDINOTRANSFERASE DEFICIENCY (AGAT DEFICIENCY)%PATHWHIZ%PW000084		18	-0.7506344	-1.7259475	0.0015898251	0.027114632	0.97	2290	tags=44%, list=13%, signal=51%	
ARGININE AND PROLINE METABOLISM%SMPDB%SMP0000020	ARGININE AND PROLINE METABOLISM%SMPDB%SMP0000020		18	-0.7506344	-1.7248927	0.0	0.027286656	0.971	2290	tags=44%, list=13%, signal=51%	
PROLIDASE DEFICIENCY (PD)%PATHWHIZ%PW000083	PROLIDASE DEFICIENCY (PD)%PATHWHIZ%PW000083		18	-0.7506344	-1.7230229	0.0030959751	0.027820634	0.972	2290	tags=44%, list=13%, signal=51%	
CREATINE DEFICIENCY, GUANIDINOACETATE METHYLTRANSFERASE DEFICIENCY%PATHWHIZ%PW000480	CREATINE DEFICIENCY, GUANIDINOACETATE METHYLTRANSFERASE DEFICIENCY%PATHWHIZ%PW000480		18	-0.7506344	-1.7200923	0.0015313936	0.02888345	0.978	2290	tags=44%, list=13%, signal=51%	
INTRA-GOLGI TRAFFIC%REACTOME%R-HSA-6811438.1	INTRA-GOLGI TRAFFIC%REACTOME%R-HSA-6811438.1		42	-0.6294801	-1.71882	0.0	0.029253755	0.979	4449	tags=48%, list=26%, signal=64%	
DIFFERENTIATION OF WHITE AND BROWN ADIPOCYTE%WIKIPATHWAYS_20220510%WP2895%HOMO SAPIENS	DIFFERENTIATION OF WHITE AND BROWN ADIPOCYTE%WIKIPATHWAYS_20220510%WP2895%HOMO SAPIENS		19	-0.73875546	-1.7181108	0.0	0.029331673	0.98	2389	tags=42%, list=14%, signal=49%	
MITOCHONDRIAL PROTEIN IMPORT%REACTOME%R-HSA-1268020.3	MITOCHONDRIAL PROTEIN IMPORT%REACTOME%R-HSA-1268020.3		62	-0.596841	-1.7178402	0.0	0.029165173	0.981	4965	tags=56%, list=29%, signal=79%	
HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA [HHH-SYNDROME]%PATHWHIZ%PW000482	HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA [HHH-SYNDROME]%PATHWHIZ%PW000482		18	-0.7506344	-1.7170963	0.0	0.029235154	0.983	2290	tags=44%, list=13%, signal=51%	
HYPERPROLINEMIA TYPE II%SMPDB%SMP0000360	HYPERPROLINEMIA TYPE II%SMPDB%SMP0000360		18	-0.7506344	-1.7170224	0.0030534351	0.028940044	0.983	2290	tags=44%, list=13%, signal=51%	
FATTY ACID CATABOLIC PROCESS%GOBP%GO:0009062	FATTY ACID CATABOLIC PROCESS%GOBP%GO:0009062		75	-0.5823158	-1.7128953	0.0	0.03090353	0.986	3080	tags=43%, list=18%, signal=52%	
HYPERORNITHINEMIA WITH GYRATE ATROPHY (HOGA)%PATHWHIZ%PW000481	HYPERORNITHINEMIA WITH GYRATE ATROPHY (HOGA)%PATHWHIZ%PW000481		18	-0.7506344	-1.7111675	0.0	0.031438638	0.987	2290	tags=44%, list=13%, signal=51%	
THYROID HORMONE METABOLIC PROCESS%GOBP%GO:0042403	THYROID HORMONE METABOLIC PROCESS%GOBP%GO:0042403		15	-0.7837311	-1.7079431	0.001618123	0.03296969	0.989	1421	tags=47%, list=8%, signal=51%	
MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543	MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543		104	-0.54066813	-1.7061276	0.0	0.033586048	0.991	5264	tags=56%, list=30%, signal=80%	
AXONEME ASSEMBLY%GOBP%GO:0035082	AXONEME ASSEMBLY%GOBP%GO:0035082		54	-0.6041437	-1.7060459	0.0	0.03325362	0.991	4265	tags=56%, list=25%, signal=73%	
PEPTIDYL-LYSINE METHYLATION%GOBP%GO:0018022	PEPTIDYL-LYSINE METHYLATION%GOBP%GO:0018022		60	-0.5878444	-1.7053659	0.0	0.03326183	0.991	5024	tags=52%, list=29%, signal=72%	
ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054	ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054		180	-0.5149784	-1.7048506	0.0	0.03320812	0.992	3080	tags=33%, list=18%, signal=40%	
FATTY ACID BETA-OXIDATION%GOBP%GO:0006635	FATTY ACID BETA-OXIDATION%GOBP%GO:0006635		51	-0.60900944	-1.7045335	0.0014265336	0.0330803	0.992	3080	tags=43%, list=18%, signal=52%	
CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395	CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395		180	-0.5149784	-1.704238	0.0	0.03290143	0.992	3080	tags=33%, list=18%, signal=40%	
INTRAFLAGELLAR TRANSPORT%REACTOME%R-HSA-5620924.3	INTRAFLAGELLAR TRANSPORT%REACTOME%R-HSA-5620924.3		36	-0.6498723	-1.7037925	0.001457726	0.032885805	0.992	3656	tags=56%, list=21%, signal=70%	
AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009063	AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009063		81	-0.5554851	-1.7005079	0.0013927576	0.034450587	0.993	3460	tags=40%, list=20%, signal=49%	
