NAME	TITLE	SCORE	
DUSP4		7.3252254	
ERAP2		7.3211665	
IRF5		7.319494	
SUSD4		7.3153653	
STAT6		7.3137155	
GLT1D1		7.311252	
ATP6V1B2		7.3071666	
C11orf80		7.3044147	
ICAM1		7.3002057	
GPR137B		7.298539	
ATIC		7.2910447	
MAP3K14-AS1		7.285911	
NECTIN1		7.285245	
CHST2		7.2774663	
SPIC		7.261596	
SOX11		7.2573876	
GALNT7		7.2467623	
PRR36		7.2408943	
WNK1		7.2391167	
CSGALNACT2		7.235268	
CEMIP		7.234547	
PLA2G12B		7.226248	
MDK		7.2187147	
ATP11A		7.2055387	
SRCIN1		7.204988	
PROS1		7.195358	
NRCAM		7.185759	
CD22		7.1669636	
PLEKHG4		7.161923	
IGSF6		7.16171	
PLD3		7.1530104	
ENTPD1		7.1443667	
DDHD1		7.1424727	
SMIM10L2A		7.141913	
MYD88		7.140457	
CCR12P		7.1365743	
ARHGEF2		7.1129313	
MILR1		7.10999	
TNFRSF10B		7.0646567	
PRMT8		7.0570674	
REN		7.0508695	
FAM117B		7.0494146	
DCHS2		7.0443583	
LIPA		7.044127	
LYST		7.034123	
FUT11		7.0270176	
FANCD2		7.018795	
WDR54		7.013739	
SHROOM4		7.010425	
C4orf48		7.008804	
LLGL1		7.0075784	
PDE5A		7.0005383	
PRSS2		6.996994	
TMEM92		6.9876795	
TMSB4X		6.9833994	
SREBF1		6.981344	
NKAIN4		6.9808307	
SCD		6.9788847	
LAMB3		6.9768515	
TNFRSF8		6.9645963	
SPOCK2		6.9548144	
LRRC55		6.9537706	
SLFN5		6.9528537	
TCIRG1		6.947289	
IGSF1		6.940573	
NPFFR1		6.929588	
PRDM1		6.927908	
ADCY8		6.9228115	
TMEM26		6.9214735	
TYRO3		6.9187646	
CBX3		6.9075007	
STAT1		6.9030776	
ARHGAP23		6.901205	
GANC		6.887246	
CD209		6.88078	
MYBBP1A		6.87718	
ARPC2		6.876621	
LEPROTL1		6.8707433	
EMILIN2		6.8614273	
AHNAK2		6.85665	
HECW2-AS1		6.8564982	
PFN1		6.852739	
MREG		6.8500085	
ORAI2		6.8390713	
DIRAS3		6.838446	
RASD2		6.832571	
TNFRSF10A		6.830033	
MKI67		6.829183	
PAPSS1		6.8234916	
ZNF710		6.8178577	
CLDN1		6.8137913	
NGEF		6.813637	
WNT5A		6.8102126	
ADGRE5		6.8068094	
LAD1		6.8052244	
A1BG-AS1		6.7909336	
STAM		6.7881036	
PSG1		6.778773	
GCNT4		6.7777247	
RUBCN		6.7747245	
PLP2		6.7723527	
IL17RD		6.7723417	
DSC1		6.7612114	
STMN1		6.7534547	
MYO9B		6.7416844	
SEL1L3		6.739045	
KCNQ3		6.734283	
EML3		6.7328734	
INAVA		6.728199	
GPRC5B		6.7104187	
CC2D2B		6.6997437	
COL19A1		6.697709	
NOL4L		6.6898627	
ELF4		6.6656346	
TMEM132D		6.6608787	
NECTIN4		6.658472	
SERPINA1		6.6561303	
REL		6.6503415	
C2CD4D-AS1		6.6389422	
SERINC5		6.634376	
FCHSD1		6.6256943	
PNPLA5		6.621742	
ZNF560		6.619824	
TOP2A		6.6162367	
CLEC4M		6.6143093	
NR1D1		6.605328	
BRIP1		6.6005073	
ETV5		6.598101	
APLNR		6.58525	
HELLS		6.584168	
MEX3C		6.5773935	
NUP188		6.570578	
SLC40A1		6.55304	
ZDHHC20		6.542764	
TNC		6.5350637	
DERL1		6.518573	
TPSAB1		6.51331	
TEP1		6.4968586	
MAP2K1		6.49254	
QSOX1		6.4881263	
TMPO		6.4852457	
TMSB4XP8		6.484403	
LINC00861		6.4816756	
FAM111B		6.4805713	
PIWIL1		6.475277	
EBI3		6.4745116	
CYBC1		6.4742618	
ST8SIA4		6.4724545	
MYCBP2		6.470755	
IL13RA1		6.463894	
TMIGD2		6.462685	
TMPRSS6		6.462372	
GNAI2		6.4590664	
OSBPL10		6.4578047	
HAGHL		6.457688	
NPC2		6.4499774	
SIGLEC7		6.4438987	
ELFN2		6.441519	
EPPK1		6.4405537	
OPRL1		6.437183	
CDT1		6.4353914	
CLEC4G		6.430814	
NIPAL2		6.4264226	
VSIG1		6.422439	
FN1		6.407767	
PNLDC1		6.405145	
IGF2R		6.3995185	
GRHL3		6.3994327	
HDAC9		6.3972955	
MYO1G		6.3819404	
TMEM184A		6.3773065	
CBX4		6.3761	
CDC42EP5		6.3758645	
PRKDC		6.372503	
CNTRL		6.365742	
NDRG3		6.361285	
SHMT2		6.3601475	
FLNA		6.35878	
PPP1R2		6.3558183	
ELK3		6.3506293	
LRRC52-AS1		6.3334618	
ANKRD55		6.3214045	
EDAR		6.3185863	
PSMB8		6.3134995	
RASSF5		6.3065434	
LDLRAD3		6.288137	
PDZRN4		6.2877674	
HEY2		6.286324	
SEC14L6		6.285981	
TPP1		6.2829075	
ASF1B		6.2821965	
KLHDC8A		6.2816625	
SLC18A2		6.279127	
CLCA2		6.277994	
ITGAD		6.2745695	
MMS22L		6.267513	
CTSS		6.264116	
UBE2I		6.2638035	
JAK3		6.2598763	
MMP9		6.251798	
MKRN2OS		6.2453623	
ANKRD13D		6.244883	
UBA7		6.2294865	
TMEM100		6.2205596	
TMEM154		6.219529	
CTTNBP2NL		6.1956716	
LPCAT4		6.1914253	
SPC24		6.191112	
LY6D		6.1909685	
GDF15		6.1898885	
KCNJ2-AS1		6.1811213	
TPM3		6.181115	
AUTS2		6.1787963	
TRIM22		6.17339	
CRYBG2		6.171178	
PAX9		6.1681356	
DLG4		6.1662164	
CAPZA1		6.1559634	
TP53INP1		6.1559286	
RIT1		6.155147	
TMEM41A		6.154367	
MMP16		6.1532774	
RAP2B		6.1512437	
CD1A		6.143528	
LIMK1		6.1392193	
SLC6A1		6.1287394	
MEGF11		6.128203	
MFGE8		6.127086	
CERS6		6.1241436	
SMPDL3A		6.122783	
PASK		6.1190815	
KLK7		6.116122	
TACSTD2		6.1121936	
ARPC3		6.109821	
TDO2		6.108011	
ASPM		6.1018553	
TYMS		6.101186	
CKAP5		6.0937076	
IDH1		6.0872526	
INPP5B		6.0865674	
CD109		6.081599	
LYN		6.0793242	
MISP		6.077111	
LINC00511		6.072957	
SMG9		6.067375	
GLCE		6.0665407	
PYCARD		6.0652947	
NUP62		6.062353	
STAC		6.0604887	
KRT17		6.0598936	
KCTD17		6.05948	
IER5		6.054934	
CDK5RAP2		6.0422354	
THRSP		6.0407424	
COL13A1		6.03831	
RASSF3		6.037825	
HLA-DQB2		6.0244164	
SIGLEC1		6.02093	
DACH2		6.0169497	
CDKN2B		6.015457	
STMN2		6.009759	
LMNB1		5.996395	
GAP43		5.995468	
FABP3		5.987183	
ELMO2		5.986497	
TM7SF3		5.985862	
MGAT3		5.9847326	
PCED1B		5.9834695	
PRKD2		5.981538	
GP1BA		5.9812465	
SUSD1		5.9774137	
LINC02454		5.9581504	
CLDN9		5.957447	
PCSK1N		5.9562855	
NSG1		5.9538336	
FANCI		5.9518094	
ACP5		5.946729	
SLC27A6		5.938014	
ITGB4		5.9342327	
LINC02273		5.9340115	
MMP7		5.932769	
KMO		5.9264183	
ITGB2-AS1		5.9224544	
DOCK10		5.9208922	
TMX3		5.913674	
KLK10		5.9086733	
FLII		5.9079494	
MFSD4A		5.90648	
DHDH		5.9019103	
LEMD1		5.9015017	
RMI2		5.893085	
CLDN2		5.885707	
AMPD2		5.8852296	
ITGA6		5.8799953	
ECE1		5.8796754	
SAMD9		5.877352	
MAPK13		5.8758235	
CCDC88C		5.870784	
C20orf27		5.8655586	
ANKFY1		5.8650947	
TINCR		5.864919	
DOP1B		5.8623743	
RAP2C		5.85987	
ANLN		5.8526	
CD33		5.851969	
PNP		5.847103	
PLXDC1		5.846032	
LINC00996		5.845436	
TNFRSF25		5.825844	
CD47		5.8223133	
ATP6V0D2		5.819726	
CENPF		5.8190117	
CHRM3-AS2		5.8102493	
ARHGAP27		5.805097	
SNAP23		5.801252	
MDM2		5.799735	
JPT1		5.798747	
CRACR2A		5.795547	
CPNE1		5.794108	
IFNAR2		5.7933187	
GPCPD1		5.7929387	
ERLIN1		5.7917843	
MYEF2		5.790983	
BCAS4		5.7856684	
FLOT2		5.7832685	
PDZK1IP1		5.7819643	
IL27RA		5.7752004	
RASA1		5.7719064	
SHC3		5.769875	
MCUB		5.76623	
TOR4A		5.752576	
LRRC75A		5.749137	
PLD4		5.7439933	
VTCN1		5.743946	
SLC35F3		5.7405205	
RFX5		5.7403007	
MAD2L2		5.7354846	
NACC1		5.733734	
EOGT		5.721104	
NDC80		5.7208104	
CD300LF		5.716271	
PNMA1		5.706873	
TNFRSF1B		5.7067213	
NHSL2		5.7053638	
GZMB		5.703742	
DOK7		5.702974	
MCM4		5.694458	
HOXD1		5.692066	
SKAP2		5.6887336	
PLEKHG1		5.6863246	
TRIM59		5.681125	
SNAPC2		5.677183	
STAT5A		5.672185	
VASP		5.670747	
NUDT1		5.666795	
ACTN1		5.6644173	
UHRF1		5.662491	
CCDC33		5.6619716	
MVP		5.6602263	
ACLY		5.6518316	
TESC		5.6513925	
ERO1A		5.651004	
RPS2		5.6446548	
CATSPER1		5.644552	
LRRC37A4P		5.6435304	
MARCO		5.6426587	
P3H3		5.6421905	
HEATR6		5.639204	
SPTLC2		5.6388164	
IQGAP3		5.6374927	
PLEC		5.6339397	
RRM2		5.632885	
IL18		5.6259356	
EXO1		5.6255736	
TPX2		5.620405	
RPS4X		5.6188545	
CENPK		5.6178813	
PLXNA4		5.617398	
GPA33		5.616388	
ABCG1		5.6159635	
MYO5A		5.6126013	
FAM110A		5.594507	
GALNT5		5.5933757	
TANC2		5.5919213	
LPL		5.5910263	
BUB1B		5.5907354	
HLA-G		5.590354	
DLEU2		5.5877566	
KRT6A		5.5805	
CEACAM6		5.577663	
DLGAP5		5.5769124	
COLQ		5.5717897	
CAP1		5.5701923	
ZFP69B		5.5675173	
UCP2		5.5667295	
GRIA4		5.563228	
UHMK1		5.5522447	
C1QL1		5.552209	
CD207		5.550304	
IGHD		5.550149	
CDH4		5.5499516	
MMP11		5.5435815	
LINC01215		5.542038	
MAMLD1		5.533057	
KEL		5.5329504	
LNPEP		5.5307474	
GRAMD1A		5.5273423	
ABHD17C		5.5225716	
GPX1		5.5208955	
SUFU		5.5195284	
NPTXR		5.517501	
SEZ6L2		5.5166817	
FAM216B		5.512173	
TMEM131		5.5049186	
CSF2		5.501219	
DRAM1		5.4966497	
AKIRIN2		5.493641	
TIMD4		5.493589	
DR1		5.48149	
PCYOX1L		5.4813027	
RNPEPL1		5.480355	
HES6		5.4765244	
SMARCA4		5.466006	
TCN1		5.4633756	
SLC34A2		5.4601593	
MAML3		5.455182	
MAG		5.4523244	
ZMYND8		5.4492536	
KPNA2		5.4423966	
SMC4		5.4408536	
PIP5KL1		5.438855	
CXCR2P1		5.4335456	
CKS2		5.433111	
SSX1		5.4315186	
LINC00402		5.431102	
GCHFR		5.4310727	
IER5L		5.4297643	
PLK4		5.429274	
CEP55		5.4246507	
WDHD1		5.4242845	
SNHG6		5.4190392	
IKZF3		5.4150176	
GJB4		5.413447	
CLSPN		5.407687	
IGLV1-41		5.405654	
NBEAL2		5.40526	
HMCES		5.4035277	
MAP3K1		5.402798	
TTK		5.3980827	
EPHA10		5.395429	
PAQR7		5.393474	
KIAA2013		5.3928127	
MED12L		5.390526	
KRT5		5.389442	
GPR55		5.388346	
AHR		5.3821507	
BPIFB1		5.374892	
USP6NL		5.37309	
TP53		5.3714747	
MBD4		5.371128	
OLAH		5.3706255	
ENC1		5.3639174	
BHLHE40		5.360572	
DGKZ		5.3605447	
TECPR1		5.3596044	
LINC00595		5.3566246	
POMK		5.354785	
SPN		5.3517003	
BLM		5.3481526	
ITPKB		5.3427186	
CD55		5.3425794	
AFF2		5.3347726	
FAM171A2		5.333346	
CCND1		5.330333	
SLC2A13		5.3290496	
SLC25A47P1		5.3269014	
KNTC1		5.325833	
IL3RA		5.3136854	
TCF7		5.311312	
MTSS1		5.3073497	
SEMA4C		5.302467	
SYNRG		5.302026	
MCM6		5.299391	
DYSF		5.2985196	
DUXAP8		5.2968235	
FAXC		5.295344	
CLEC4C		5.2951837	
SOX8		5.2949867	
CASP8		5.2945137	
C1orf216		5.2906723	
BUB1		5.2888083	
RIPK2		5.288178	
RPL12		5.2865343	
YWHAB		5.2823663	
DMXL2		5.2788167	
CD83		5.278284	
TK1		5.2781634	
ARHGDIB		5.274929	
NTS		5.274906	
PPP3CB		5.2715893	
TRBV19		5.268886	
PARP10		5.2682567	
MPZL2		5.2677217	
CASP3		5.266169	
FAM111A		5.2621026	
GLDN		5.260385	
ANAPC1		5.2495327	
ETHE1		5.246798	
IDS		5.2463107	
LINC02446		5.24118	
SSBP4		5.2396617	
VWA5A		5.239042	
GGA3		5.2298756	
LZTS1		5.2242165	
MCF2L2		5.2221994	
KIF23		5.21483	
PHLDB3		5.213918	
CPT1C		5.212056	
GUCY1B1		5.210884	
TBC1D9		5.2025394	
SRGAP3		5.2017455	
TBC1D2		5.197245	
BCAT1		5.1956487	
COL6A5		5.1946325	
PARP9		5.193385	
SERPINB5		5.187881	
NCEH1		5.178568	
LGALS9		5.178051	
IGKV1D-17		5.171099	
NOD1		5.166879	
PTPN6		5.165849	
TMEM63A		5.159124	
RUNDC3A-AS1		5.153584	
EML4		5.153374	
RABGGTA		5.1522965	
TNFSF4		5.151675	
FAM111A-DT		5.1514015	
RCN2		5.145869	
TANK		5.145492	
NRROS		5.145483	
KAT2A		5.141616	
JADE3		5.1401577	
ITGB7		5.1340795	
ARHGAP11A		5.1326833	
ZNF860		5.131459	
CCT8		5.1274805	
SLC9A7		5.12571	
ANKRD65		5.1243567	
SMC2		5.1241345	
GABRG3		5.1237736	
E2F1		5.1227975	
RPL36		5.120461	
IRF3		5.1192513	
KLHDC7B		5.1162553	
STK26		5.115769	
RPS8		5.114808	
FCHO1		5.1107135	
DUSP5		5.106386	
SRGAP2		5.1060996	
PRRC2C		5.102894	
RHOV		5.102769	
ABTB2		5.102149	
PARP12		5.0998845	
ADARB1		5.0949364	
NECAP2		5.0920672	
CTXN1		5.0918264	
SLCO5A1		5.0907207	
CCNA2		5.089237	
PSEN2		5.08354	
CDH6		5.0771613	
PLPP2		5.075535	
PLEKHN1		5.074847	
VPS13C		5.072886	
CCL24		5.0718937	
MOB1A		5.071547	
EPS8		5.06777	
PALM		5.0663733	
CHEK1		5.0625505	
DUSP6		5.0621104	
NCAPG		5.054553	
STK32A		5.0510507	
PHACTR1		5.0496492	
MYB		5.047558	
SNX25		5.046214	
USP24		5.04239	
ACSL5		5.04237	
LGALS1		5.0420637	
NCAPH		5.0396814	
KIF14		5.037208	
XPR1		5.035522	
TRANK1		5.0312963	
CCL18		5.0292735	
KIF11		5.021153	
NXN		5.019275	
ESCO2		5.01607	
ACBD7		5.0147038	
CXCL5		5.0124874	
CEP131		5.0122843	
SYT11		5.008304	
LINC02397		5.007657	
RNF225		4.9981265	
PLA2G10		4.990413	
MXRA8		4.9890037	
ADK		4.988302	
C5AR2		4.985179	
STAT4		4.9818397	
RNF183		4.977335	
FHOD1		4.9734125	
PLCD1		4.9716854	
ALDH1A3		4.9711466	
CACYBP		4.970847	
MEX3A		4.968047	
ARHGEF18		4.9660234	
CARD11		4.963199	
RPS2P5		4.9617224	
PDE9A		4.961009	
C12orf42		4.958831	
PTP4A3		4.957589	
SAPCD2		4.955719	
MYO7A		4.9527435	
NPL		4.949472	
ACAP2		4.9494033	
UBE2C		4.945707	
SH3BP2		4.945633	
LGALS2		4.9448	
PCDH15		4.9381275	
MYH10		4.9372015	
RCAN3		4.9351954	
STRIP2		4.9318433	
MET		4.931224	
PHF19		4.9284925	
CSK		4.926634	
SYNDIG1L		4.924508	
CD101		4.921622	
MAD2L1		4.921563	
FCER1G		4.9211154	
CCR9		4.9196877	
HMMR		4.9086576	
PRSS23		4.9076376	
CTC1		4.9071026	
TRIM29		4.901432	
ORC1		4.9013844	
MTMR11		4.897294	
SNX8		4.8970523	
RGL4		4.895334	
GABRD		4.887323	
NADSYN1		4.884676	
CRABP2		4.881834	
FUT7		4.8807964	
UGCG		4.880401	
FANCA		4.8803153	
RCC1		4.8798494	
PIMREG		4.879839	
UBE2QL1		4.878329	
GNLY		4.873113	
MIR34AHG		4.871089	
TSPAN32		4.8677044	
CKAP2L		4.8671207	
SCRIB		4.8622527	
CCNE2		4.8588777	
SAMD9L		4.8516073	
DCK		4.8494215	
NFKBIE		4.8487525	
CELF4		4.846566	
WDR55		4.846442	
CANT1		4.8451123	
TMEM131L		4.8402414	
APOBEC3C		4.8382654	
TMEM266		4.836543	
TRBV7-2		4.8314714	
SPAST		4.829755	
LINC00869		4.8279357	
NPW		4.827922	
NUP205		4.822165	
PAG1		4.8186183	
STEAP1B		4.8016186	
RNFT2		4.8007903	
PDE4DIP		4.7996135	
HTT		4.795861	
ADGRE2		4.7950053	
KIF20A		4.7931385	
MELK		4.792599	
IL36RN		4.78889	
UTP25		4.786597	
P2RY13		4.786046	
WDR26		4.785214	
SLC22A18AS		4.7813425	
PTPRO		4.780527	
SPNS3		4.7789106	
MAN2B1		4.7742004	
SLC37A2		4.7705817	
LAGE3		4.768752	
KCNAB2		4.7667866	
VWA2		4.762921	
NLRC4		4.762358	
KRT13		4.7599883	
SNRPD2		4.7596626	
CDC14A		4.7574806	
GPX1P1		4.7567663	
THOC5		4.751578	
GSDMA		4.7406807	
MIR205HG		4.740575	
HK2		4.7396226	
ZBTB33		4.736683	
CFL1		4.7346087	
HEATR3		4.7305307	
BECN1		4.729943	
URB1		4.7257357	
TUBA4A		4.7217665	
MACF1		4.7201934	
ITGAX		4.7196236	
LGALS8		4.7178297	
GRB2		4.7141814	
S1PR2		4.7136993	
IL2RA		4.710059	
CHAF1A		4.7091064	
RPS6KA4		4.707198	
ADAP2		4.705091	
PPHLN1		4.693283	
REST		4.686843	
LENG9		4.6855946	
DIAPH3		4.684541	
NTM		4.6839657	
TRBV28		4.682943	
RAC2		4.676658	
AOC1		4.6680593	
LY86		4.6673512	
SP110		4.664533	
CLN8		4.664148	
NAV1		4.66319	
ERN1		4.6605606	
SAMD1		4.6539717	
CYBB		4.653557	
SRL		4.6504545	
ISOC1		4.647725	
AIF1		4.647436	
CD40LG		4.646656	
PIAS3		4.643436	
LINC00494		4.6425104	
UNC13D		4.641884	
BEND3		4.6412997	
MDFI		4.6411777	
RTKN2		4.6397476	
UBR5		4.6383915	
KCNJ5		4.636698	
CHTF18		4.635261	
ADORA1		4.630892	
CPSF3		4.6291637	
STAT2		4.621452	
LILRA4		4.621281	
PLXNA1		4.6200438	
C17orf107		4.6133084	
PLAC8		4.6084986	
RBM3		4.607808	
NLRP1		4.6047735	
RENBP		4.602035	
LINC02325		4.6001387	
NPTX1		4.5976987	
ABRACL		4.5935035	
DTX3L		4.59317	
TRAF1		4.593002	
PDE6G		4.589613	
HASPIN		4.588559	
PPP4C		4.5869184	
POC1A		4.584674	
HEATR1		4.5827785	
SERPINB9P1		4.582085	
MICAL1		4.5793643	
ZNF581		4.577898	
VGLL1		4.5773315	
SLC22A3		4.5771174	
FAM217B		4.575596	
DAP3		4.574839	
MMP12		4.571546	
EEF1B2		4.565522	
LINC01619		4.565075	
SIPA1		4.56322	
HLA-DQB1		4.561869	
GBP2		4.557936	
CDK19		4.55738	
NFAM1		4.554884	
CAMK4		4.5533323	
C11orf21		4.551007	
OSTF1		4.549076	
LINC00891		4.547874	
TMEM255A		4.5467324	
NMU		4.545467	
CHI3L1		4.5446677	
PLCB2		4.5439014	
LILRB1		4.5357428	
THEMIS2		4.532944	
OAS3		4.531438	
LST1		4.5291324	
MCM2		4.5264015	
PKMYT1		4.525786	
CNOT6L		4.523749	
TLR7		4.5234275	
SRM		4.520693	
DKK1		4.519989	
KCTD5		4.519378	
ADRA1B		4.517548	
CDH2		4.516386	
SIRPB2		4.514725	
MLLT11		4.513528	
CD82		4.510814	
TMEM117		4.510781	
MTA2		4.5100584	
MAP1S		4.507949	
PTAFR		4.5062857	
KNL1		4.5041814	
E2F2		4.5003324	
ZFYVE19		4.499284	
INTS6L		4.4975414	
KCP		4.495803	
CITED1		4.4941254	
DHX58		4.4939084	
DDI2		4.493375	
CRYBG1		4.492502	
CD84		4.4886246	
DTL		4.488214	
LINC00926		4.4881	
CBFB		4.487564	
INPP5D		4.4847603	
ASXL2		4.482807	
TPK1		4.481116	
GABBR2		4.477415	
RPL14		4.475884	
BIRC5		4.472387	
LINC01138		4.469671	
S100B		4.469022	
LTB		4.4667277	
DDIAS		4.4609513	
CHIT1		4.460674	
ACVR1C		4.4586453	
NDE1		4.4586306	
CUTC		4.4551373	
ASPHD2		4.4539814	
SCGB3A1		4.453593	
CD52		4.450639	
ZNF318		4.450576	
GGCT		4.4493036	
HMGB1		4.4469404	
FNDC4		4.4442134	
ZHX2		4.4440713	
NPC1		4.4403477	
MEAF6		4.4381204	
CD4		4.434386	
TLN1		4.4332004	
KCNJ10		4.433172	
MALT1		4.4324093	
SLC44A2		4.431619	
TRBV5-1		4.42423	
KIF15		4.42249	
PARP1		4.421921	
LINC02408		4.416238	
MR1		4.416139	
ADGRE1		4.4134245	
AMPD3		4.4109607	
ELK1		4.406655	
TSPAN13		4.404854	
FIBCD1		4.4026737	
LINC00324		4.399793	
RPSAP52		4.397127	
VAV1		4.3876395	
